,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
112,0,0,0,2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,0,0,2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,0,0,2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0,0,0,2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0,0,0,2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0,0,0,2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0,0,0,2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0,0,0,2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0,0,0,2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0,0,0,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0,0,0,2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0,0,0,2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0,0,0,2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0,0,0,2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0,0,0,2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0,0,0,2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0,0,0,2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0,0,0,2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0,0,0,2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0,0,0,2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,0,0,2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0,0,0,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0,0,0,2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0,0,0,2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0,0,0,2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0,0,0,2021-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,0,0,2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0,0,0,2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0,0,0,2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,0,0,2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0,0,0,2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,0,0,2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0,0,0,2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,0,0,2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0,0,0,2021-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0,0,0,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0,0,0,2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,0,0,2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0,0,0,2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0,0,0,2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,0,0,2021-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0,0,0,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,0,0,2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0,0,0,2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,0,0,2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0,0,0,2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0,0,0,2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0,0,0,2021-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,0,0,2021-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0,0,0,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0,0,0,2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0,0,0,2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0,0,0,2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0,0,0,2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0,0,0,2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0,0,0,2021-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0,0,0,2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0,0,0,2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0,0,0,2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0,0,0,2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,0,0,2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,0,0,2021-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0,0,0,2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,0,0,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0,0,0,2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0,0,0,2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0,0,0,2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0,0,0,2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0,0,0,2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0,0,0,2021-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0,0,0,2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0,0,0,2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0,0,0,2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0,0,0,2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0,0,0,2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0,0,0,2021-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0,0,0,2021-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0,0,0,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0,0,0,2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0,0,0,2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0,0,0,2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0,0,0,2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0,0,0,2021-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0,0,0,2021-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0,0,0,2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0,0,0,2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0,0,0,2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0,0,0,2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,0,0,2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0,0,0,2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0,0,0,2021-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0,0,0,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0,0,0,2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0,0,0,2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,0,0,2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0,0,0,2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0,0,2021-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,0,0,2021-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,0,0,2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0,0,0,2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0,0,2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,0,0,2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0,0,2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0,0,0,2021-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,0,0,2021-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0,0,0,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,0,0,2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0,0,0,2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,0,0,2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0,0,0,2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,0,0,2021-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0,0,0,2021-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,0,0,2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0,0,0,2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,0,0,2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,0,0,2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,0,0,2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0,0,0,2021-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0,0,0,2021-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0,0,0,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,0,0,2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,0,0,2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0,0,0,2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0,0,0,2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0,0,0,2021-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0,0,0,2021-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0,0,0,2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0,0,0,2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0,0,0,2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0,0,0,2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0,0,0,2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0,0,0,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0,0,0,2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,0,0,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0,0,0,2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,0,0,2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,0,0,2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,0,2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0,0,0,2021-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0,0,0,2021-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0,0,0,2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0,0,0,2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
